cve_mun,mes,year,asegurados
14080,4,2020,67.0
14080,5,2019,51.0
14080,5,2020,53.0
14080,6,2019,52.0
14080,6,2020,56.0
14080,7,2019,57.0
14080,7,2020,71.0
14080,8,2019,61.0
14080,8,2020,83.0
14081,1,2019,1.0
14081,1,2020,9.0
14081,2,2019,1.0
14081,2,2020,1.0
14081,3,2019,1.0
14081,3,2020,1.0
14081,4,2019,1.0
14081,4,2020,1.0
14081,5,2019,1.0
14081,5,2020,1.0
14081,6,2019,1.0
14081,6,2020,1.0
14081,7,2019,4.0
14081,7,2020,1.0
14081,8,2019,8.0
14081,8,2020,1.0
14082,1,2019,2229.0
14082,1,2020,2191.0
14082,2,2019,2246.0
14082,2,2020,2197.0
14082,3,2019,2319.0
14082,3,2020,2107.0
14082,4,2019,2281.0
14082,4,2020,2123.0
14082,5,2019,2345.0
14082,5,2020,2135.0
14082,6,2019,2339.0
14082,6,2020,2000.0
14082,7,2019,2401.0
14082,7,2020,2051.0
14082,8,2019,2341.0
14082,8,2020,2044.0
14083,1,2019,2845.0
14083,1,2020,2883.0
14083,2,2019,2864.0
14083,2,2020,3012.0
14083,3,2019,2908.0
14083,3,2020,2947.0
14083,4,2019,2915.0
14083,4,2020,2885.0
14083,5,2019,2916.0
14083,5,2020,2908.0
14083,6,2019,2895.0
14083,6,2020,2916.0
14083,7,2019,3024.0
14083,7,2020,3082.0
14083,8,2019,3004.0
14083,8,2020,3002.0
14084,1,2019,367.0
14084,1,2020,375.0
14084,2,2019,374.0
14084,2,2020,370.0
14084,3,2019,374.0
14084,3,2020,377.0
14084,4,2019,381.0
14084,4,2020,374.0
14084,5,2019,376.0
14084,5,2020,382.0
14084,6,2019,377.0
14084,6,2020,397.0
14084,7,2019,377.0
14084,7,2020,393.0
14084,8,2019,389.0
14084,8,2020,399.0
14085,1,2019,1975.0
14085,1,2020,1977.0
14085,2,2019,1963.0
14085,2,2020,2016.0
14085,3,2019,1964.0
14085,3,2020,1929.0
14085,4,2019,1942.0
14085,4,2020,1941.0
14085,5,2019,1966.0
14085,5,2020,1859.0
14085,6,2019,1953.0
14085,6,2020,1903.0
14085,7,2019,1969.0
14085,7,2020,1924.0
14085,8,2019,1955.0
14085,8,2020,1927.0
14086,1,2019,996.0
14086,1,2020,1078.0
14086,2,2019,1005.0
14086,2,2020,1087.0
14086,3,2019,1015.0
14086,3,2020,1096.0
14086,4,2019,1012.0
14086,4,2020,1112.0
14086,5,2019,1037.0
14086,5,2020,1131.0
14086,6,2019,1091.0
14086,6,2020,1103.0
14086,7,2019,1137.0
14086,7,2020,1049.0
14086,8,2019,1196.0
14086,8,2020,1137.0
14087,1,2019,575.0
14087,1,2020,547.0
14087,2,2019,568.0
14087,2,2020,532.0
14087,3,2019,559.0
14087,3,2020,524.0
14087,4,2019,578.0
14087,4,2020,528.0
14087,5,2019,570.0
14087,5,2020,528.0
14087,6,2019,561.0
14087,6,2020,518.0
14087,7,2019,527.0
14087,7,2020,515.0
14087,8,2019,521.0
14087,8,2020,518.0
14088,1,2019,511.0
14088,1,2020,489.0
14088,2,2019,510.0
14088,2,2020,480.0
14088,3,2019,512.0
14088,3,2020,490.0
14088,4,2019,511.0
14088,4,2020,484.0
14088,5,2019,482.0
14088,5,2020,474.0
14088,6,2019,447.0
14088,6,2020,476.0
14088,7,2019,539.0
14088,7,2020,474.0
14088,8,2019,553.0
14088,8,2020,476.0
14089,1,2019,36.0
14089,1,2020,36.0
14089,2,2019,34.0
14089,2,2020,35.0
14089,3,2019,40.0
14089,3,2020,39.0
14089,4,2019,40.0
14089,4,2020,36.0
14089,5,2019,35.0
14089,5,2020,36.0
14089,6,2019,36.0
14089,6,2020,36.0
14089,7,2019,42.0
14089,7,2020,36.0
14089,8,2019,38.0
14089,8,2020,37.0
14090,1,2019,106.0
14090,1,2020,118.0
14090,2,2019,111.0
14090,2,2020,112.0
14090,3,2019,114.0
14090,3,2020,109.0
14090,4,2019,116.0
14090,4,2020,107.0
14090,5,2019,119.0
14090,5,2020,106.0
14090,6,2019,120.0
14090,6,2020,104.0
14090,7,2019,118.0
14090,7,2020,110.0
14090,8,2019,120.0
14090,8,2020,102.0
14091,1,2019,907.0
14091,1,2020,851.0
14091,2,2019,867.0
14091,2,2020,847.0
14091,3,2019,912.0
14091,3,2020,891.0
14091,4,2019,842.0
14091,4,2020,887.0
14091,5,2019,849.0
14091,5,2020,880.0
14091,6,2019,867.0
14091,6,2020,905.0
14091,7,2019,862.0
14091,7,2020,875.0
14091,8,2019,863.0
14091,8,2020,866.0
14092,1,2019,161.0
14092,1,2020,172.0
14092,2,2019,163.0
14092,2,2020,175.0
14092,3,2019,155.0
14092,3,2020,172.0
14092,4,2019,163.0
14092,4,2020,170.0
14092,5,2019,159.0
14092,5,2020,199.0
14092,6,2019,165.0
14092,6,2020,206.0
14092,7,2019,150.0
14092,7,2020,256.0
14092,8,2019,148.0
14092,8,2020,210.0
14093,1,2019,13761.0
14093,1,2020,14709.0
14093,2,2019,13907.0
14093,2,2020,15150.0
14093,3,2019,14153.0
14093,3,2020,15086.0
14093,4,2019,14136.0
14093,4,2020,14972.0
14093,5,2019,14258.0
14093,5,2020,14988.0
14093,6,2019,14258.0
14093,6,2020,14960.0
14093,7,2019,14253.0
14093,7,2020,15174.0
14093,8,2019,14249.0
14093,8,2020,15303.0
14095,1,2019,193.0
14095,1,2020,245.0
14095,2,2019,221.0
14095,2,2020,205.0
14095,3,2019,184.0
14095,3,2020,168.0
14095,4,2019,187.0
14095,4,2020,195.0
14095,5,2019,186.0
14095,5,2020,193.0
14095,6,2019,201.0
14095,6,2020,230.0
14095,7,2019,201.0
14095,7,2020,212.0
14095,8,2019,198.0
14095,8,2020,201.0
14096,1,2019,366.0
14096,1,2020,421.0
14096,2,2019,376.0
14096,2,2020,416.0
14096,3,2019,375.0
14096,3,2020,423.0
14096,4,2019,386.0
14096,4,2020,411.0
14096,5,2019,452.0
14096,5,2020,409.0
14096,6,2019,434.0
14096,6,2020,406.0
14096,7,2019,421.0
14096,7,2020,398.0
14096,8,2019,422.0
14096,8,2020,409.0
14097,1,2019,19465.0
14097,1,2020,21537.0
14097,2,2019,19525.0
14097,2,2020,22438.0
14097,3,2019,19536.0
14097,3,2020,22709.0
14097,4,2019,19854.0
14097,4,2020,22092.0
14097,5,2019,20192.0
14097,5,2020,21486.0
14097,6,2019,20354.0
14097,6,2020,21547.0
14097,7,2019,20310.0
14097,7,2020,21355.0
14097,8,2019,20459.0
14097,8,2020,21651.0
14098,1,2019,34428.0
14098,1,2020,35330.0
14098,2,2019,34071.0
14098,2,2020,36035.0
14098,3,2019,34501.0
14098,3,2020,35875.0
14098,4,2019,34478.0
14098,4,2020,35645.0
14098,5,2019,34834.0
14098,5,2020,35461.0
14098,6,2019,34944.0
14098,6,2020,35680.0
14098,7,2019,35520.0
14098,7,2020,35712.0
14098,8,2019,35531.0
14098,8,2020,35509.0
14101,1,2019,15224.0
14101,1,2020,15950.0
14101,2,2019,15165.0
14101,2,2020,15899.0
14101,3,2019,15048.0
14101,3,2020,15985.0
14101,4,2019,15272.0
14101,4,2020,15879.0
14101,5,2019,15328.0
14101,5,2020,15578.0
14101,6,2019,15343.0
14101,6,2020,15492.0
14101,7,2019,15772.0
14101,7,2020,15696.0
14101,8,2019,15642.0
14101,8,2020,15534.0
14102,1,2019,254.0
14102,1,2020,275.0
14102,2,2019,258.0
14102,2,2020,283.0
14102,3,2019,268.0
14102,3,2020,279.0
14102,4,2019,263.0
14102,4,2020,282.0
14102,5,2019,262.0
14102,5,2020,284.0
14102,6,2019,265.0
14102,6,2020,291.0
14102,7,2019,266.0
14102,7,2020,285.0
14102,8,2019,268.0
14102,8,2020,284.0
14103,1,2019,219.0
14103,1,2020,267.0
14103,2,2019,179.0
14103,2,2020,284.0
14103,3,2019,284.0
14103,3,2020,233.0
14103,4,2019,187.0
14103,4,2020,232.0
14103,5,2019,267.0
14103,5,2020,269.0
14103,6,2019,274.0
14103,6,2020,269.0
14103,7,2019,282.0
14103,7,2020,274.0
14103,8,2019,285.0
14103,8,2020,274.0
14104,1,2019,39.0
14104,1,2020,51.0
14104,2,2019,44.0
14104,2,2020,53.0
14104,3,2019,39.0
14104,3,2020,51.0
14104,4,2019,35.0
14104,4,2020,56.0
14104,5,2019,41.0
14104,5,2020,56.0
14104,6,2019,43.0
14104,6,2020,55.0
14104,7,2019,47.0
14104,7,2020,54.0
14104,8,2019,45.0
14104,8,2020,55.0
14105,1,2019,598.0
14105,1,2020,668.0
14105,2,2019,606.0
14105,2,2020,699.0
14105,3,2019,595.0
14105,3,2020,681.0
14105,4,2019,608.0
14105,4,2020,636.0
14105,5,2019,611.0
14105,5,2020,658.0
14105,6,2019,630.0
14105,6,2020,658.0
14105,7,2019,672.0
14105,7,2020,688.0
14105,8,2019,675.0
14105,8,2020,691.0
14106,1,2019,82.0
14106,1,2020,70.0
14106,2,2019,49.0
14106,2,2020,77.0
14106,3,2019,99.0
14106,3,2020,80.0
14106,4,2019,64.0
14106,4,2020,84.0
14106,5,2019,89.0
14106,5,2020,84.0
14106,6,2019,128.0
14106,6,2020,64.0
14106,7,2019,97.0
14106,7,2020,116.0
14106,8,2019,94.0
14106,8,2020,57.0
14107,1,2019,114.0
14107,1,2020,145.0
14107,2,2019,114.0
14107,2,2020,146.0
14107,3,2019,114.0
14107,3,2020,149.0
14107,4,2019,119.0
14107,4,2020,148.0
14107,5,2019,125.0
14107,5,2020,166.0
14107,6,2019,131.0
14107,6,2020,122.0
14107,7,2019,126.0
14107,7,2020,143.0
14107,8,2019,123.0
14107,8,2020,206.0
14109,1,2019,301.0
14109,1,2020,330.0
14109,2,2019,299.0
14109,2,2020,327.0
14109,3,2019,302.0
14109,3,2020,325.0
14109,4,2019,310.0
14109,4,2020,318.0
14109,5,2019,312.0
14109,5,2020,309.0
14109,6,2019,306.0
14109,6,2020,307.0
14109,7,2019,306.0
14109,7,2020,307.0
14109,8,2019,316.0
14109,8,2020,309.0
14110,1,2019,435.0
14110,1,2020,469.0
14110,2,2019,436.0
14110,2,2020,476.0
14110,3,2019,439.0
14110,3,2020,491.0
14110,4,2019,448.0
14110,4,2020,498.0
14110,5,2019,459.0
14110,5,2020,499.0
14110,6,2019,461.0
14110,6,2020,499.0
14110,7,2019,473.0
14110,7,2020,509.0
14110,8,2019,490.0
14110,8,2020,517.0
14111,1,2019,386.0
14111,1,2020,388.0
14111,2,2019,441.0
14111,2,2020,430.0
14111,3,2019,324.0
14111,3,2020,437.0
14111,4,2019,373.0
14111,4,2020,477.0
14111,5,2019,379.0
14111,5,2020,501.0
14111,6,2019,430.0
14111,6,2020,502.0
14111,7,2019,434.0
14111,7,2020,505.0
14111,8,2019,402.0
14111,8,2020,458.0
14112,1,2019,211.0
14112,1,2020,220.0
14112,2,2019,214.0
14112,2,2020,233.0
14112,3,2019,210.0
14112,3,2020,249.0
14112,4,2019,224.0
14112,4,2020,253.0
14112,5,2019,258.0
14112,5,2020,269.0
14112,6,2019,263.0
14112,6,2020,270.0
14112,7,2019,269.0
14112,7,2020,274.0
14112,8,2019,286.0
14112,8,2020,275.0
14113,1,2019,589.0
14113,1,2020,651.0
14113,2,2019,597.0
14113,2,2020,654.0
14113,3,2019,608.0
14113,3,2020,670.0
14113,4,2019,608.0
14113,4,2020,666.0
14113,5,2019,621.0
14113,5,2020,674.0
14113,6,2019,689.0
14113,6,2020,683.0
14113,7,2019,689.0
14113,7,2020,700.0
14113,8,2019,686.0
14113,8,2020,781.0
14114,1,2019,712.0
14114,1,2020,742.0
14114,2,2019,730.0
14114,2,2020,762.0
14114,3,2019,722.0
14114,3,2020,713.0
14114,4,2019,704.0
14114,4,2020,692.0
14114,5,2019,722.0
14114,5,2020,768.0
14114,6,2019,701.0
14114,6,2020,754.0
14114,7,2019,775.0
14114,7,2020,657.0
14114,8,2019,738.0
14114,8,2020,655.0
14117,1,2019,14.0
14117,1,2020,13.0
14117,2,2019,14.0
14117,2,2020,14.0
14117,3,2019,14.0
14117,3,2020,14.0
14117,4,2019,14.0
14117,4,2020,14.0
14117,5,2019,17.0
14117,5,2020,14.0
14117,6,2019,26.0
14117,6,2020,14.0
14117,7,2019,29.0
14117,7,2020,14.0
14117,8,2019,28.0
14117,8,2020,14.0
14118,1,2019,461.0
14118,1,2020,510.0
14118,2,2019,489.0
14118,2,2020,556.0
14118,3,2019,492.0
14118,3,2020,551.0
14118,4,2019,531.0
14118,4,2020,546.0
14118,5,2019,492.0
14118,5,2020,546.0
14118,6,2019,487.0
14118,6,2020,525.0
14118,7,2019,514.0
14118,7,2020,511.0
14118,8,2019,524.0
14118,8,2020,517.0
14119,1,2019,690.0
14119,1,2020,734.0
14119,2,2019,677.0
14119,2,2020,693.0
14119,3,2019,659.0
14119,3,2020,669.0
14119,4,2019,665.0
14119,4,2020,652.0
14119,5,2019,653.0
14119,5,2020,652.0
14119,6,2019,645.0
14119,6,2020,688.0
14119,7,2019,634.0
14119,7,2020,632.0
14119,8,2019,633.0
14119,8,2020,626.0
14120,1,2019,126319.0
14120,1,2020,131949.0
14120,2,2019,127153.0
14120,2,2020,133401.0
14120,3,2019,126877.0
14120,3,2020,134528.0
14120,4,2019,128304.0
14120,4,2020,131697.0
14120,5,2019,128307.0
14120,5,2020,130152.0
14120,6,2019,128713.0
14120,6,2020,131299.0
14120,7,2019,129391.0
14120,7,2020,130590.0
14120,8,2019,130522.0
14120,8,2020,130699.0
14121,1,2019,1635.0
14121,1,2020,1738.0
14121,2,2019,1562.0
14121,2,2020,1780.0
14121,3,2019,1582.0
14121,3,2020,1671.0
14121,4,2019,1696.0
14121,4,2020,1688.0
14121,5,2019,1745.0
14121,5,2020,1595.0
14121,6,2019,1740.0
14121,6,2020,1662.0
14121,7,2019,1721.0
14121,7,2020,1701.0
14121,8,2019,1701.0
14121,8,2020,1611.0
14122,1,2019,39.0
14122,1,2020,48.0
14122,2,2019,40.0
14122,2,2020,49.0
14122,3,2019,41.0
14122,3,2020,44.0
14122,4,2019,42.0
14122,4,2020,45.0
14122,5,2019,42.0
14122,5,2020,39.0
14122,6,2019,41.0
14122,6,2020,39.0
14122,7,2019,40.0
14122,7,2020,39.0
14122,8,2019,40.0
14122,8,2020,40.0
14123,1,2019,251.0
14123,1,2020,223.0
14123,2,2019,246.0
14123,2,2020,227.0
14123,3,2019,205.0
14123,3,2020,279.0
14123,4,2019,208.0
14123,4,2020,241.0
14123,5,2019,224.0
14123,5,2020,251.0
14123,6,2019,232.0
14123,6,2020,235.0
14123,7,2019,240.0
14123,7,2020,235.0
14123,8,2019,239.0
14123,8,2020,235.0
14124,1,2019,3316.0
14124,1,2020,3421.0
14124,2,2019,3377.0
14124,2,2020,3583.0
14124,3,2019,3417.0
14124,3,2020,3576.0
14124,4,2019,3421.0
14124,4,2020,3466.0
14124,5,2019,3513.0
14124,5,2020,3559.0
14124,6,2019,3450.0
14124,6,2020,3578.0
14124,7,2019,3529.0
14124,7,2020,3544.0
14124,8,2019,3561.0
14124,8,2020,3488.0
14125,1,2019,246.0
14125,1,2020,211.0
14125,2,2019,243.0
14125,2,2020,209.0
14125,3,2019,244.0
14125,3,2020,216.0
14125,4,2019,243.0
14125,4,2020,214.0
14125,5,2019,245.0
14125,5,2020,211.0
14125,6,2019,248.0
14125,6,2020,224.0
14125,7,2019,197.0
14125,7,2020,226.0
14125,8,2019,199.0
14125,8,2020,217.0
15001,1,2019,378.0
15001,1,2020,491.0
15001,2,2019,362.0
15001,2,2020,471.0
15001,3,2019,356.0
15001,3,2020,433.0
15001,4,2019,355.0
15001,4,2020,477.0
15001,5,2019,336.0
15001,5,2020,507.0
15001,6,2019,381.0
15001,6,2020,377.0
15001,7,2019,360.0
15001,7,2020,417.0
15001,8,2019,365.0
15001,8,2020,392.0
15002,1,2019,2562.0
15002,1,2020,2858.0
15002,2,2019,2717.0
15002,2,2020,2838.0
15002,3,2019,2635.0
15002,3,2020,2787.0
15002,4,2019,2672.0
15002,4,2020,2770.0
15002,5,2019,2665.0
15002,5,2020,2770.0
15002,6,2019,2658.0
15002,6,2020,2816.0
15002,7,2019,2828.0
15002,7,2020,2851.0
15002,8,2019,2741.0
15002,8,2020,2904.0
15003,1,2019,470.0
15003,1,2020,462.0
15003,2,2019,438.0
15003,2,2020,488.0
15003,3,2019,467.0
15003,3,2020,460.0
15003,4,2019,394.0
15003,4,2020,458.0
15003,5,2019,392.0
15003,5,2020,430.0
15003,6,2019,402.0
15003,6,2020,446.0
15003,7,2019,395.0
15003,7,2020,450.0
15003,8,2019,410.0
15003,8,2020,453.0
15004,1,2019,7.0
15004,1,2020,13.0
15004,2,2019,3.0
15004,2,2020,6.0
15004,3,2019,2.0
15004,3,2020,6.0
15004,4,2019,2.0
15004,4,2020,6.0
15004,5,2019,3.0
15004,5,2020,6.0
15004,6,2019,3.0
15004,6,2020,6.0
15004,7,2019,6.0
15004,7,2020,6.0
15004,8,2019,6.0
15004,8,2020,7.0
15005,1,2019,1227.0
15005,1,2020,1349.0
15005,2,2019,1276.0
15005,2,2020,1301.0
15005,3,2019,1262.0
15005,3,2020,1312.0
15005,4,2019,1285.0
15005,4,2020,1294.0
15005,5,2019,1234.0
15005,5,2020,1271.0
15005,6,2019,1258.0
15005,6,2020,1279.0
15005,7,2019,1283.0
15005,7,2020,1316.0
15005,8,2019,1268.0
15005,8,2020,1324.0
15006,1,2019,30.0
15006,1,2020,70.0
15006,2,2019,31.0
15006,2,2020,35.0
15006,3,2019,32.0
15006,3,2020,35.0
15006,4,2019,35.0
15006,4,2020,32.0
15006,5,2019,63.0
15006,5,2020,30.0
15006,6,2019,24.0
15006,6,2020,30.0
15006,7,2019,26.0
15006,7,2020,36.0
15006,8,2019,28.0
15006,8,2020,32.0
15007,1,2019,27.0
15007,1,2020,38.0
15007,2,2019,82.0
15007,2,2020,36.0
15007,3,2019,42.0
15007,3,2020,38.0
15007,4,2019,27.0
15007,4,2020,42.0
15007,5,2019,40.0
15007,5,2020,50.0
15007,6,2019,40.0
15007,6,2020,44.0
15007,7,2019,37.0
15007,7,2020,44.0
15007,8,2019,38.0
15007,8,2020,44.0
15008,1,2019,16.0
15008,1,2020,12.0
15008,2,2019,17.0
15008,2,2020,13.0
15008,3,2019,17.0
15008,3,2020,17.0
15008,4,2019,17.0
15008,4,2020,17.0
15008,5,2019,18.0
15008,5,2020,17.0
15008,6,2019,17.0
15008,6,2020,18.0
15008,7,2019,22.0
15008,7,2020,17.0
15008,8,2019,19.0
15008,8,2020,19.0
15009,1,2019,846.0
15009,1,2020,881.0
15009,2,2019,879.0
15009,2,2020,872.0
15009,3,2019,901.0
15009,3,2020,870.0
15009,4,2019,904.0
15009,4,2020,824.0
15009,5,2019,885.0
15009,5,2020,830.0
15009,6,2019,884.0
15009,6,2020,809.0
15009,7,2019,878.0
15009,7,2020,802.0
15009,8,2019,886.0
15009,8,2020,801.0
15010,1,2019,1819.0
15010,1,2020,1902.0
15010,2,2019,1745.0
15010,2,2020,1922.0
15010,3,2019,1915.0
15010,3,2020,1877.0
15010,4,2019,1880.0
15010,4,2020,1784.0
15010,5,2019,1898.0
15010,5,2020,1781.0
15010,6,2019,1874.0
15010,6,2020,1747.0
15010,7,2019,1902.0
15010,7,2020,1852.0
15010,8,2019,1857.0
15010,8,2020,1887.0
15011,1,2019,514.0
15011,1,2020,574.0
15011,2,2019,520.0
15011,2,2020,565.0
15011,3,2019,525.0
15011,3,2020,562.0
15011,4,2019,550.0
15011,4,2020,541.0
15011,5,2019,555.0
15011,5,2020,527.0
15011,6,2019,560.0
15011,6,2020,517.0
15011,7,2019,510.0
15011,7,2020,546.0
15011,8,2019,524.0
15011,8,2020,555.0
15012,1,2019,174.0
15012,1,2020,263.0
15012,2,2019,177.0
15012,2,2020,268.0
15012,3,2019,172.0
15012,3,2020,255.0
15012,4,2019,165.0
15012,4,2020,246.0
15012,5,2019,163.0
15012,5,2020,233.0
15012,6,2019,168.0
15012,6,2020,199.0
15012,7,2019,176.0
15012,7,2020,204.0
15012,8,2019,191.0
15012,8,2020,223.0
15013,1,2019,23108.0
15013,1,2020,23142.0
15013,2,2019,23437.0
15013,2,2020,22805.0
15013,3,2019,23585.0
15013,3,2020,23337.0
15013,4,2019,23993.0
15013,4,2020,22524.0
15013,5,2019,23956.0
15013,5,2020,22557.0
15013,6,2019,23781.0
15013,6,2020,22857.0
15013,7,2019,23478.0
15013,7,2020,23156.0
15013,8,2019,23115.0
15013,8,2020,23255.0
15014,1,2019,2968.0
15014,1,2020,3014.0
15014,2,2019,2878.0
15014,2,2020,3007.0
15014,3,2019,2900.0
15014,3,2020,3034.0
15014,4,2019,2780.0
15014,4,2020,2989.0
15014,5,2019,2895.0
15014,5,2020,2942.0
15014,6,2019,3010.0
15014,6,2020,2994.0
15014,7,2019,3132.0
15014,7,2020,3069.0
15014,8,2019,3162.0
15014,8,2020,3143.0
15015,1,2019,160.0
15015,1,2020,146.0
15015,2,2019,176.0
15015,2,2020,139.0
15015,3,2019,177.0
15015,3,2020,145.0
15015,4,2019,175.0
15015,4,2020,142.0
15015,5,2019,166.0
15015,5,2020,142.0
15015,6,2019,170.0
15015,6,2020,142.0
15015,7,2019,160.0
15015,7,2020,138.0
15015,8,2019,175.0
15015,8,2020,129.0
15016,1,2019,316.0
15016,1,2020,355.0
15016,2,2019,351.0
15016,2,2020,341.0
15016,3,2019,317.0
15016,3,2020,367.0
15016,4,2019,277.0
15016,4,2020,430.0
15016,5,2019,305.0
15016,5,2020,449.0
15016,6,2019,302.0
15016,6,2020,380.0
15016,7,2019,265.0
15016,7,2020,318.0
15016,8,2019,349.0
15016,8,2020,399.0
15017,1,2019,65.0
15017,1,2020,46.0
15017,2,2019,65.0
15017,2,2020,47.0
15017,3,2019,65.0
15017,3,2020,50.0
15017,4,2019,36.0
15017,4,2020,51.0
15017,5,2019,37.0
15017,5,2020,52.0
15017,6,2019,86.0
15017,6,2020,52.0
15017,7,2019,41.0
15017,7,2020,50.0
15017,8,2019,40.0
15017,8,2020,50.0
15018,1,2019,607.0
15018,1,2020,689.0
15018,2,2019,625.0
15018,2,2020,751.0
15018,3,2019,622.0
15018,3,2020,779.0
15018,4,2019,647.0
15018,4,2020,767.0
15018,5,2019,618.0
15018,5,2020,800.0
15018,6,2019,660.0
15018,6,2020,708.0
15018,7,2019,688.0
15018,7,2020,662.0
15018,8,2019,687.0
15018,8,2020,664.0
15019,1,2019,283.0
15019,1,2020,319.0
15019,2,2019,277.0
15019,2,2020,320.0
15019,3,2019,264.0
15019,3,2020,313.0
15019,4,2019,279.0
15019,4,2020,307.0
15019,5,2019,290.0
15019,5,2020,296.0
15019,6,2019,287.0
15019,6,2020,327.0
15019,7,2019,279.0
15019,7,2020,310.0
15019,8,2019,329.0
15019,8,2020,291.0
15020,1,2019,8252.0
15020,1,2020,8551.0
15020,2,2019,8268.0
15020,2,2020,8515.0
15020,3,2019,8343.0
15020,3,2020,8294.0
15020,4,2019,8277.0
15020,4,2020,8048.0
15020,5,2019,8530.0
15020,5,2020,8006.0
15020,6,2019,8555.0
15020,6,2020,8116.0
15020,7,2019,8639.0
15020,7,2020,7930.0
15020,8,2019,8658.0
15020,8,2020,8081.0
15021,1,2019,262.0
15021,1,2020,296.0
15021,2,2019,261.0
15021,2,2020,342.0
15021,3,2019,268.0
15021,3,2020,337.0
15021,4,2019,279.0
15021,4,2020,331.0
15021,5,2019,275.0
15021,5,2020,331.0
15021,6,2019,293.0
15021,6,2020,351.0
15021,7,2019,305.0
15021,7,2020,318.0
15021,8,2019,304.0
15021,8,2020,316.0
15022,1,2019,262.0
15022,1,2020,238.0
15022,2,2019,262.0
15022,2,2020,230.0
15022,3,2019,247.0
15022,3,2020,232.0
15022,4,2019,248.0
15022,4,2020,229.0
15022,5,2019,265.0
15022,5,2020,234.0
15022,6,2019,253.0
15022,6,2020,228.0
15022,7,2019,237.0
15022,7,2020,231.0
15022,8,2019,265.0
15022,8,2020,230.0
15024,1,2019,5952.0
15024,1,2020,5757.0
15024,2,2019,5866.0
15024,2,2020,5821.0
15024,3,2019,5989.0
15024,3,2020,5774.0
15024,4,2019,5983.0
15024,4,2020,5759.0
15024,5,2019,5831.0
15024,5,2020,5645.0
15024,6,2019,6007.0
15024,6,2020,5752.0
15024,7,2019,5917.0
15024,7,2020,5703.0
15024,8,2019,5945.0
15024,8,2020,5742.0
15025,1,2019,6170.0
15025,1,2020,5927.0
15025,2,2019,6148.0
15025,2,2020,5940.0
15025,3,2019,5853.0
15025,3,2020,5997.0
15025,4,2019,5981.0
15025,4,2020,5762.0
15025,5,2019,5942.0
15025,5,2020,5755.0
15025,6,2019,5892.0
15025,6,2020,5786.0
15025,7,2019,5817.0
15025,7,2020,5857.0
15025,8,2019,5901.0
15025,8,2020,5764.0
15026,1,2019,87.0
15026,1,2020,96.0
15026,2,2019,89.0
15026,2,2020,108.0
15026,3,2019,91.0
15026,3,2020,109.0
15026,4,2019,92.0
15026,4,2020,108.0
15026,5,2019,95.0
15026,5,2020,102.0
15026,6,2019,113.0
15026,6,2020,103.0
15026,7,2019,110.0
15026,7,2020,87.0
15026,8,2019,108.0
15026,8,2020,104.0
15027,1,2019,135.0
15027,1,2020,174.0
15027,2,2019,154.0
15027,2,2020,183.0
15027,3,2019,154.0
15027,3,2020,166.0
15027,4,2019,154.0
15027,4,2020,122.0
15027,5,2019,178.0
15027,5,2020,119.0
15027,6,2019,156.0
15027,6,2020,114.0
15027,7,2019,181.0
15027,7,2020,119.0
15027,8,2019,167.0
15027,8,2020,134.0
15029,1,2019,2770.0
15029,1,2020,2609.0
15029,2,2019,2719.0
15029,2,2020,2706.0
15029,3,2019,2649.0
15029,3,2020,2603.0
15029,4,2019,2675.0
15029,4,2020,2492.0
15029,5,2019,2722.0
15029,5,2020,2538.0
15029,6,2019,2709.0
15029,6,2020,2530.0
15029,7,2019,2639.0
15029,7,2020,2645.0
15029,8,2019,2659.0
15029,8,2020,2519.0
15030,1,2019,566.0
15030,1,2020,563.0
15030,2,2019,570.0
15030,2,2020,574.0
15030,3,2019,562.0
15030,3,2020,580.0
15030,4,2019,568.0
15030,4,2020,583.0
15030,5,2019,560.0
15030,5,2020,574.0
15030,6,2019,556.0
15030,6,2020,580.0
15030,7,2019,546.0
15030,7,2020,562.0
15030,8,2019,555.0
15030,8,2020,572.0
15031,1,2019,4059.0
15031,1,2020,3970.0
15031,2,2019,3918.0
15031,2,2020,3921.0
15031,3,2019,3806.0
15031,3,2020,3953.0
15031,4,2019,3942.0
15031,4,2020,3804.0
15031,5,2019,4061.0
15031,5,2020,3850.0
15031,6,2019,4069.0
15031,6,2020,3994.0
15031,7,2019,3829.0
15031,7,2020,4084.0
15031,8,2019,4006.0
15031,8,2020,4123.0
15032,1,2019,70.0
15032,1,2020,42.0
15032,2,2019,70.0
15032,2,2020,42.0
15032,3,2019,72.0
15032,3,2020,32.0
15032,4,2019,30.0
15032,4,2020,32.0
15032,5,2019,35.0
15032,5,2020,32.0
15032,6,2019,30.0
15032,6,2020,33.0
15032,7,2019,31.0
15032,7,2020,33.0
15032,8,2019,30.0
15032,8,2020,41.0
15033,1,2019,41150.0
15033,1,2020,41015.0
15033,2,2019,41582.0
15033,2,2020,41239.0
15033,3,2019,41725.0
15033,3,2020,40963.0
15033,4,2019,41567.0
15033,4,2020,40641.0
15033,5,2019,41414.0
15033,5,2020,40220.0
15033,6,2019,41237.0
15033,6,2020,40606.0
15033,7,2019,41206.0
15033,7,2020,40542.0
15033,8,2019,41512.0
15033,8,2020,40525.0
15034,1,2019,2.0
15034,1,2020,16.0
15034,2,2019,2.0
15034,2,2020,19.0
15034,3,2019,2.0
15034,3,2020,10.0
15034,4,2019,2.0
